1,-0.80205,1.209,10.767
2,-1.012,1.338,10.496
3,-1.173,1.4741,10.175
4,-1.213,1.575,9.8021
5,-1.1921,1.699,9.51
6,-1.13,1.841,9.3559
7,-1.0099,1.987,9.3559
8,-0.85695,2.0509,9.428
9,-0.71295,2.0869,9.5051
10,-0.55995,2.0591,9.6769
11,-0.37995,2.0351,9.888
12,-0.19605,2.032,10.235
13,0.03795,2.0629,10.506
14,0.198,2.1019,10.74
15,0.30405,2.221,10.752
16,0.50505,2.3359,10.834
17,0.82605,2.456,10.951
18,1.206,2.676,11.265
19,1.6541,2.937,11.655
20,2.013,3.114,11.942
21,1.6541,2.865,11.633
22,1.747,2.748,11.42
23,1.731,2.528,11.32
24,1.479,2.253,10.999
25,1.1989,1.97,10.64
26,0.84,1.676,10.338
27,0.354,1.206,9.933
28,-0.201,0.69405,9.524
29,-0.94305,0.45195,9.141
30,-1.987,0.26805,8.83
31,-2.2961,-0.18405,8.49
32,-2.2481,-0.46605,8.1281
33,-2.1949,-0.339,7.9511
34,-2.0539,-0.15,7.865
35,-1.91,0.22005,7.872
36,-1.659,0.73695,7.8101
37,-1.3159,1.472,7.8341
38,-0.708,2.291,7.87
39,0.05205,2.988,7.865
40,0.89295,3.5861,7.867
41,1.7591,4.077,7.8769
42,2.6,4.4741,7.92
43,3.1789,4.723,7.953
44,3.486,4.8529,7.9031
45,3.5141,4.798,7.814
46,3.363,4.5679,7.8049
47,3.0739,4.338,7.8221
48,2.786,4.125,7.86
49,2.31,3.8329,7.9009
50,1.7141,3.488,8.032
51,1.103,3.1481,8.138
52,0.48795,2.892,8.1401
53,-0.00405,2.652,8.1161
54,-0.33705,2.391,8.0419
55,-0.54795,2.15,7.9961
56,-0.636,1.905,8.133
57,-0.77505,1.64,8.403
58,-0.92595,1.3789,8.731
59,-1.2161,0.996,9.057
60,-1.608,0.51195,9.28
61,-2.116,-0.02805,9.452
62,-2.4011,-0.32505,9.725
63,-2.399,-0.27705,10.015
64,-2.142,-0.114,10.29
65,-1.6781,0.306,10.534
66,-0.99105,0.864,10.707
67,-0.28395,1.343,10.735
68,0.21495,1.8379,10.721
69,1.0391,2.4701,10.328
70,1.601,2.6951,9.605
71,1.5559,2.571,9.5291
72,1.441,2.4131,9.378
73,1.51,2.3321,8.904
74,1.517,2.25,8.526
75,1.307,2.1019,8.0921
76,0.91905,1.898,7.719
77,0.53805,1.7779,7.3571
78,0.23205,1.7021,6.933
79,0.01605,1.6901,6.55
80,-0.04995,1.755,6.347
81,0.01605,1.891,6.3731
82,0.13095,2.032,6.6289
83,0.41595,2.1401,6.9191
84,0.78,2.229,6.945
85,1.161,2.3411,6.7781
86,1.503,2.535,6.6049
87,1.8191,2.7649,6.615
88,2.145,3.0469,6.78
89,2.375,3.3251,7.0121
90,2.4131,3.4211,7.326
91,2.229,3.275,7.676
92,2.0111,2.995,7.86
93,1.51,2.492,8.054
94,0.87795,1.8379,8.5691
95,0.459,1.4,8.389
96,0.22905,1.254,7.446
97,-0.01095,1.324,7.046
98,0.05505,1.606,7.257
99,0.82095,2.2571,7.865
100,1.594,2.9209,8.418
101,1.161,2.827,8.796
102,0.61695,2.1401,8.94
103,0.687,1.6781,8.6141
104,1.7711,2.1949,8.787
105,2.8849,2.818,8.7911
106,3.615,3.213,8.4469
107,3.9379,3.2921,7.941
108,4.091,3.0739,7.728
109,4.139,2.724,7.702
110,4.07,2.346,7.913
111,3.919,1.9601,8.243
112,3.636,1.611,8.655
113,3.2321,1.242,8.942
114,2.7191,0.85695,9.083
115,2.162,0.426,9.0551
116,1.553,-0.00195,8.9831
117,0.885,-0.40695,8.9351
118,0.246,-0.85395,8.904
119,-0.26295,-1.347,8.82
120,-0.56205,-1.884,8.861
121,-0.519,-2.322,9.337
122,-0.25095,-2.5421,10.403
123,0.07095,-2.6239,11.686
124,0.31095,-2.9539,14.176
125,0.81405,-3.4781,18.78
126,1.695,-3.7969,17.167
127,2.238,-4.048,13.776
128,2.7889,-3.9979,13.281
129,2.997,-3.5741,12.938
130,2.6831,-2.935,11.976
131,2.233,-2.6261,10.661
132,2.068,-2.652,9.7871
133,2.262,-2.782,9.2411
134,2.533,-2.8699,8.6621
135,2.595,-2.904,8.016
136,2.525,-2.992,7.202
137,2.4341,-3.1361,6.3949
138,2.3239,-3.165,5.763
139,2.2571,-3.1069,5.367
140,2.2069,-3.012,5.253
141,2.2189,-2.904,5.121
142,2.2811,-2.839,5.109
143,2.322,-2.8849,5.353
144,2.2999,-2.997,5.851
145,2.3321,-3.069,6.426
146,2.384,-3.1601,7.091
147,2.399,-3.2839,7.781
148,2.4971,-3.366,8.5489
149,2.6599,-3.419,9.3439
150,2.8729,-3.498,10.194
151,3.124,-3.567,11.042
152,3.318,-3.708,11.676
153,3.431,-3.8569,11.983
154,3.4901,-3.945,12.012
155,3.584,-3.9739,11.83
156,3.689,-3.94,11.564
157,3.699,-3.936,11.329
158,3.5261,-4.0549,11.044
159,3.2561,-4.1659,10.558
160,2.9299,-4.185,10.02
161,2.645,-4.096,9.5381
162,2.4611,-3.9,9.275
163,2.3479,-3.7391,9.2681
164,2.1761,-3.5741,9.411
165,1.953,-3.5501,9.591
166,1.6609,-3.696,9.941
167,1.347,-3.871,10.486
168,1.005,-4.1419,11.178
169,0.603,-4.5199,11.995
170,0.32295,-4.8289,12.833
171,0.126,-5.051,13.853
172,0.07095,-5.305,14.619
173,0.06705,-5.454,15.304
174,0.117,-5.566,15.737
175,0.11895,-5.691,15.886
176,-0.00405,-5.868,16.01
177,-0.20295,-6.0469,16.156
178,-0.34695,-6.0671,16.242
179,-0.129,-5.923,16.307
180,0.201,-5.736,16.317
181,0.67905,-5.5279,16.324
182,1.656,-5.186,16.166
183,4.257,-4.537,15.325
184,5.128,-4.1921,13.556
185,4.506,-3.5501,12.919
186,3.512,-2.976,12.517
187,3.608,-2.3201,12.241
188,4.1081,-1.886,11.937
189,3.735,-1.719,11.605
190,3.249,-1.6541,11.624
191,2.008,-1.8619,11.846
192,1.1561,-2.154,11.93
193,0.711,-2.549,11.82
194,-0.30405,-2.9089,11.758
195,-0.91905,-3.21,11.83
196,-1.041,-3.5861,11.569
197,-1.003,-3.677,11.308
198,-1.041,-3.6799,10.546
199,-0.852,-3.517,9.6319
200,0.09495,-3.225,9.2989
201,0.102,-3.1909,8.964
202,-0.71295,-3.4661,8.454
203,0.76605,-3.725,7.9939
204,2.4131,-3.651,7.862
205,3.519,-2.846,7.6639
206,4.077,-3.117,7.8341
207,4.51,-3.2959,8.3171
208,5.892,-2.9179,8.267
209,6.531,-2.516,8.267
210,6.2081,-2.1881,8.0591
211,5.897,-2.0471,7.304
212,3.5141,-1.3,6.6581
213,2.774,-2.037,5.691
214,1.922,-2.004,5.5489
215,1.8311,-2.7311,5.028
216,3.162,-3.521,4.4501
217,5.016,-3.723,4.896
218,5.9111,-4.02,5.236
219,6.27,-4.398,5.379
220,5.1161,-3.66,6.495
221,8.0419,-4.422,7.005
222,10.17,-4.872,7.111
223,10.139,-5.454,6.0259
224,9.249,-5.0899,6.172
225,8.609,-4.896,6.225
226,8.6981,-5.3629,6.411
227,9.6011,-6.378,7.6901
228,9.3491,-6.993,7.767
229,9.1151,-7.752,8.274
230,7.5491,-7.977,9.0641
231,4.915,-8.279,8.916
232,2.588,-9.318,8.885
233,0.495,-9.984,8.3681
234,-0.69405,-10.281,8.166
235,-1.079,-10.242,7.98
236,-1.103,-10.513,7.1081
237,-2.4251,-9.8831,6.718
238,-3.2771,-9.751,5.241
239,-3.3161,-9.366,4.2401
240,-3.2839,-9.0791,3.596
241,-2.487,-9.0791,2.6141
242,-1.6541,-8.595,2.928
243,-1.3331,-8.1829,3.38
244,-0.74205,-8.229,2.997
245,0.519,-8.1619,2.664
246,1.8499,-8.032,3.584
247,2.98,-8.013,4.0991
248,3.85,-8.119,4.3
249,4.767,-8.286,5.2331
250,5.514,-8.526,6.27
251,5.83,-8.6,7.51
252,6.069,-8.511,8.5061
253,5.9779,-8.597,10.206
254,5.8129,-8.5091,13.824
255,5.5061,-8.478,15.603
256,5.157,-7.9271,16.046
257,5.0179,-7.3,16.204
258,5.25,-7.4509,15.198
259,4.929,-6.8021,13.913
260,3.725,-6.3079,14.183
261,3.177,-7.0099,11.921
262,2.751,-7.101,9.462
263,1.723,-6.459,9.3731
264,1.563,-7.029,6.6821
265,1.1561,-6.644,4.161
266,0.64605,-6.584,4.367
267,0.081,-6.016,1.623
268,-0.27,-6.165,0.48795
269,0.01605,-6.153,-0.98595
270,0.25605,-5.9591,-0.22905
271,0.282,-5.7649,0.24405
272,0.984,-6.7061,-1.647
273,1.46,-6.505,-1.517
274,1.896,-6.957,-0.72
275,2.253,-7.443,-2.8129
276,2.387,-7.434,-1.182
277,2.621,-7.779,-0.51705
278,3.114,-7.937,1.194
279,3.615,-7.5649,4.0841
280,3.6439,-7.1921,6.495
281,3.7849,-7.213,8.442
282,4.003,-7.4269,10.398
283,4.235,-7.697,12.033
284,4.2011,-7.9939,13.024
285,4.139,-7.961,13.463
286,3.756,-7.958,13.709
287,3.105,-8.0711,13.475
288,2.557,-8.2099,12.84
289,2.315,-8.097,11.825
290,2.514,-7.8221,10.51
291,3.016,-7.6421,9.117
292,3.799,-7.6369,8.037
293,4.489,-7.659,7.185
294,4.958,-7.5731,6.555
295,4.982,-7.3691,6.131
296,4.798,-7.245,5.4319
297,4.623,-7.1321,5.181
298,4.422,-6.931,4.6181
299,4.185,-6.548,4.295
300,4.3159,-6.306,3.488
301,4.348,-6.5891,3.081
302,4.4741,-7.0361,2.4251
303,4.6159,-7.518,1.91
304,4.3331,-8.1401,1.6039
305,3.948,-8.7431,1.958
306,3.624,-9.201,1.8071
307,3.165,-9.486,2.794
308,2.877,-9.675,3.6101
309,2.763,-9.6169,4.539
310,2.853,-9.359,5.729
311,3.004,-9.122,6.6821
312,3.335,-9.0401,7.465
313,3.7271,-9.062,8.09
314,4.077,-9.143,8.487
315,4.228,-9.244,8.9921
316,4.228,-9.421,9.5171
317,4.213,-9.6251,9.651
318,4.0511,-9.888,9.6199
319,3.9,-9.807,9.2561
320,3.423,-9.399,8.7221
321,2.956,-9.0761,8.114
322,2.6831,-8.715,7.534
323,2.545,-8.3509,7.02
324,2.583,-7.932,6.33
325,2.681,-7.4741,5.667
326,2.638,-7.111,5.547
327,2.6831,-6.794,4.881
328,2.767,-6.6131,3.981
329,2.899,-6.399,3.3041
330,3.3371,-6.0071,2.607
331,3.8899,-5.691,2.02
332,4.74,-5.5571,1.4149
333,5.566,-5.8819,1.326
334,6.131,-6.715,1.2919
335,6.038,-7.925,1.467
336,6.1909,-8.5399,1.755
337,6.342,-8.9329,2.3771
338,6.282,-9.038,2.4371
339,5.667,-9.0761,1.6369
340,4.886,-8.94,0.804
341,4.479,-8.482,0.11895
342,4.551,-7.836,-0.318
343,5.0591,-7.1989,-0.58395
344,5.796,-6.6581,-0.612
345,7.0819,-6.1601,-0.70605
346,8.4131,-5.8421,-0.71505
347,9.1841,-5.851,-0.70305
348,9.4309,-5.976,-1.177
349,9.704,-5.535,-0.39495
350,9.419,-5.0201,1.1989
351,9.074,-4.5251,2.7889
352,8.909,-4.233,3.605
353,8.195,-4.635,4.2829
354,6.979,-6.1001,4.867
355,6.0739,-8.063,5.753
356,4.843,-10.003,6.7301
357,4.4269,-10.858,6.921
358,4.048,-10.606,5.6929
359,2.616,-9.854,2.068
360,0.70605,-9.399,-1.324
361,-0.735,-9.21,-3.21
362,-1.4381,-8.9231,-4.132
363,-1.2919,-8.588,-5.255
364,-0.93795,-8.427,-6.069
365,-0.486,-8.528,-6.407
366,0.19605,-8.312,-5.916
367,1.793,-8.1401,-5.537
368,3.165,-8.195,-4.0819
369,4.204,-8.102,-2.3599
370,4.585,-7.8341,-2.2811
371,5.0659,-7.668,-0.79905
372,5.221,-7.4959,1.213
373,4.989,-7.8019,3.569
374,3.8779,-9.0671,6.285
375,2.4731,-10.803,8.2
376,1.043,-11.902,7.968
377,0.53805,-11.763,7.7351
378,0.65595,-11.19,6.766
379,1.419,-10.515,5.351
380,2.868,-9.543,3.696
381,4.096,-9.0281,1.946
382,4.747,-8.99,0.08805
383,4.8049,-9.1099,-1.4381
384,3.651,-9.239,-1.963
385,3.3851,-9.17,-2.5541
386,3.56,-9.062,-1.664
387,3.852,-9.15,-0.74895
388,3.6221,-9.5171,0.459
389,3.189,-9.6199,1.302
390,2.877,-9.6701,1.74
391,2.853,-9.893,2.315
392,2.5061,-9.842,3.2561
393,2.394,-9.828,3.531
394,1.987,-9.9911,4.139
395,2.0899,-9.89,4.043
396,2.581,-9.9169,3.3611
397,3.521,-9.747,2.355
398,4.7089,-9.555,1.213
399,5.54,-9.656,0.543
400,6.5891,-9.416,0.462
401,7.304,-9.189,0.61695
402,8.1829,-8.901,0.19305
403,8.703,-8.8871,-0.45705
404,8.561,-9.045,-1.367
405,7.4959,-9.6341,-2.221
406,6.414,-10.522,-3.7849
407,5.478,-11.327,-6.457
408,4.6181,-11.554,-8.018
409,4.0841,-10.621,-7.6609
410,3.8329,-8.7551,-4.62
411,3.624,-6.6131,-0.60795
412,3.009,-5.547,3.988
413,2.667,-6.009,6.399
414,2.463,-6.885,7.779
415,2.729,-7.343,7.776
416,2.736,-7.9271,7.154
417,2.691,-8.727,5.707
418,2.822,-9.433,3.6101
419,2.9329,-10.654,2.025
420,3.419,-12.694,1.97
421,3.948,-15.251,2.0779
422,4.671,-16.726,2.9299
423,5.502,-17.238,4.9751
424,4.9271,-17.382,2.085
425,3.459,-17.413,-3.67
426,2.2841,-16.793,-7.5941
427,1.484,-15.95,-9.2869
428,0.92805,-14.712,-9.294
429,1.0631,-12.869,-7.628
430,1.3811,-11.169,-5.2909
431,1.558,-10.254,-3.222
432,1.917,-9.433,-1.865
433,2.13,-8.8511,-1.146
434,2.2811,-8.688,-0.54795
435,2.387,-8.715,0.04005
436,2.262,-9.2291,0.65295
437,1.541,-8.7671,1.0819
438,1.249,-8.731,2.116
439,0.86895,-9.0791,4.436
440,0.53295,-9.1241,5.6449
441,0.27705,-8.9351,4.812
442,-0.07095,-8.863,3.4091
443,-0.435,-9.0259,2.463
444,-0.70305,-8.8819,1.752
445,-0.85905,-8.8421,1.031
446,-0.852,-8.6141,0.31305
447,-0.92805,-8.6051,-0.498
448,-0.9,-8.5061,-1.177
449,-0.756,-8.2601,-1.5851
450,-0.684,-7.893,-1.81
451,-0.711,-7.7381,-1.8671
452,-0.82605,-7.623,-1.812
453,-0.75795,-7.4239,-1.7261
454,-0.67695,-7.3691,-1.553
455,0.07905,-6.627,-1.4959
456,0.61005,-5.928,-1.419
457,0.46605,-6.337,-0.936
458,0.58605,-6.555,-0.58095
459,0.90495,-6.8021,-0.23895
460,1.3691,-7.041,-0.07605
461,1.68,-7.446,0.07095
462,1.137,-7.2229,0.68205
463,0.91695,-7.137,1.096
464,0.65805,-6.888,1.362
465,0.52605,-6.402,1.596
466,0.32805,-6.33,1.891
467,0.138,-6.2389,2.209
468,-0.05505,-6.258,2.375
469,-0.28005,-6.177,2.3479
470,-0.30405,-6.079,2.406
471,-0.22695,-5.724,2.2309
472,-0.354,-5.375,1.8551
473,-0.36795,-5.028,1.529
474,-0.198,-4.822,1.3039
475,-0.11895,-4.795,1.101
476,0.01095,-4.6849,0.97395
477,0.07095,-4.273,0.672
478,0.213,-3.778,0.00405
479,0.46605,-3.0499,-0.43305
480,0.62205,-2.664,-0.636
481,0.55995,-2.3771,-0.35895
482,0.25605,-2.2841,-0.423
483,0.009,-2.085,-0.47595
484,-0.30795,-2.0591,-0.6
485,-0.80205,-2.25,-0.50205
486,-1.608,-3.4931,-0.58605
487,-2.487,-7.273,-0.17205
488,0.69105,-15.555,-0.129
489,2.128,-22.994,1.917
490,3.076,-28.245,3.057
491,1.13,-30.072,3.2719
492,1.0871,-32.219,3.3971
493,2.384,-33.737,3.4451
494,1.57,-32.952,3.7031
495,1.431,-29.394,2.2759
496,1.587,-24.381,0.83295
497,2.0951,-19.192,-0.29205
498,2.056,-14.492,-1.4149
499,1.5611,-10.853,-2.406
500,0.91905,-8.1761,-3.064
501,0.471,-6.237,-3.519
502,0.114,-4.872,-3.771
503,-0.07395,-3.979,-3.73
504,-0.222,-3.519,-3.378
505,-0.246,-3.464,-2.8699
506,-0.20505,-3.7511,-2.2241
507,-0.20295,-4.3331,-1.5199
508,-0.04995,-5.078,-0.77505
509,0.12405,-5.916,-0.14595
510,0.25605,-6.646,0.342
511,0.30795,-7.2851,0.71805
512,0.258,-7.8049,1.067
513,0.18405,-8.308,1.3639
514,0.06705,-8.7101,1.522
515,0.02805,-8.997,1.5799
516,0.03795,-9.2321,1.5559
517,0.093,-9.261,1.46
518,0.162,-9.2321,1.3909
519,0.28395,-9.136,1.2521
520,0.47595,-9.0589,1.101
521,0.675,-8.9659,0.864
522,0.90705,-8.827,0.64095
523,1.043,-8.7911,0.43305
524,1.213,-8.669,0.36105
525,1.343,-8.6359,0.18405
526,1.5679,-8.559,0.162
527,1.8191,-8.418,0.378
528,1.91,-8.423,0.555
529,1.781,-8.5399,0.723
530,1.5731,-8.7341,0.684
531,1.355,-8.916,0.68205
532,1.067,-9.057,0.69105
533,0.969,-9.337,0.70305
534,0.78495,-9.6319,0.80895
535,0.52605,-9.9529,0.83805
536,0.29595,-10.13,0.87795
537,0.177,-10.417,0.94305
538,0.12405,-10.649,0.88995
539,0.129,-10.774,0.91395
540,0.09495,-10.913,0.93105
541,-0.01605,-11.073,0.82995
542,-0.102,-11.214,0.76305
543,-0.15495,-11.346,0.56895
544,-0.19305,-11.53,0.31095
545,-0.18105,-11.71,0.033
546,0.02595,-11.808,-0.24405
547,0.27195,-11.885,-0.59295
548,0.495,-11.942,-0.82095
549,0.816,-12.021,-1.0219
550,1.266,-12.172,-1.0939
551,1.6541,-12.227,-1.146
552,2.126,-12.232,-1.1389
553,2.561,-12.282,-0.88305
554,2.956,-12.194,-0.55005
555,3.4781,-12.141,-0.198
556,3.909,-12,0.20805
557,4.324,-11.858,0.63195
558,4.585,-11.729,1.0579
559,4.795,-11.554,1.412
560,4.9721,-11.375,1.735
561,5.195,-11.164,1.927
562,5.394,-10.973,2.138
563,5.372,-10.834,2.262
564,5.2481,-10.637,2.355
565,5.054,-10.561,2.49
566,4.869,-10.585,2.588
567,4.862,-10.688,2.7071
568,4.8739,-10.819,2.7311
569,4.987,-11.011,2.7071
570,5.1829,-11.243,2.631
571,5.4079,-11.497,2.514
572,5.8129,-11.83,2.233
573,6.162,-12.227,2.128
574,6.5,-12.62,1.982
575,6.9169,-13.113,1.776
576,7.4029,-13.633,1.551
577,7.692,-14.193,1.3909
578,7.781,-14.71,1.271
579,7.393,-15.115,1.1059
580,6.747,-15.438,0.79695
581,5.894,-15.34,0.39705
582,4.9991,-14.772,0.01095
583,4.11,-13.817,-0.54495
584,3.1909,-12.596,-1.194
585,2.499,-11.346,-1.881
586,1.8071,-10.082,-2.643
587,1.2161,-8.9231,-3.186
588,0.84705,-7.8289,-3.579
589,0.402,-6.8021,-4.053
590,0.114,-5.9351,-4.446
591,0.01095,-5.2001,-4.649
592,-0.117,-4.793,-4.743
593,-0.29895,-4.628,-4.7621
594,-0.639,-4.644,-4.5011
595,-0.969,-4.9009,-4.003
596,-1.3789,-5.257,-3.33
597,-1.8671,-5.82,-2.564
598,-2.456,-6.5411,-2.1229
599,-3.1601,-7.2041,-1.865
600,-3.804,-7.87,-1.8619
601,-4.1921,-8.3509,-1.9601
602,-4.101,-8.6479,-2.121
603,-3.617,-8.818,-2.2309
604,-2.899,-8.8511,-2.267
605,-2.0539,-8.8699,-2.25
606,-1.276,-8.8421,-2.298
607,-0.55995,-8.763,-2.3239
608,0.26505,-8.741,-2.382
609,0.94305,-8.7671,-2.4341
610,1.6159,-8.8421,-2.528
611,2.221,-8.9831,-2.64
612,2.782,-9.093,-2.774
613,3.261,-9.246,-2.9209
614,3.6799,-9.39,-3.0259
615,4.0751,-9.4879,-3.081
616,4.2851,-9.5411,-3.122
617,4.319,-9.656,-3.1481
618,4.1029,-9.78,-3.174
619,3.782,-9.8381,-3.1909
620,3.462,-9.725,-3.2561
621,3.1361,-9.6769,-3.249
622,2.839,-9.5891,-3.229
623,2.691,-9.534,-3.222
624,2.432,-9.3731,-3.2561
625,2.145,-9.249,-3.213
626,1.934,-9.1601,-3.0829
627,1.764,-9.057,-2.964
628,1.5611,-8.988,-2.7431
629,1.376,-8.9111,-2.509
630,1.158,-8.815,-2.2841
631,0.95205,-8.731,-2.044
632,1.012,-8.631,-1.781
633,1.065,-8.526,-1.541
634,1.125,-8.449,-1.2611
635,0.99105,-8.494,-1.108
636,0.921,-8.516,-1.0631
637,1.0631,-8.535,-0.9
638,1.142,-8.542,-0.74205
639,1.209,-8.7,-0.55305
640,1.288,-8.808,-0.39495
641,1.4959,-8.913,-0.198
642,1.836,-8.949,-0.093
643,2.085,-8.916,-0.02805
644,2.375,-8.918,0.033
645,2.557,-8.863,0.06405
646,2.549,-8.861,0.01395
647,2.619,-8.849,-0.105
648,2.729,-8.8541,-0.19605
649,2.8249,-8.9471,-0.27495
650,2.8849,-8.961,-0.339
651,2.928,-9.033,-0.45405
652,2.9659,-9.1549,-0.54105
653,2.992,-9.273,-0.69105
654,2.988,-9.337,-0.88305
655,3.0379,-9.421,-1.0339
656,3.0551,-9.433,-1.2851
657,3.0739,-9.342,-1.5251
658,2.899,-9.273,-1.8139
659,2.875,-9.103,-2.0779
660,2.763,-8.954,-2.411
661,2.583,-8.7431,-2.619
662,2.516,-8.559,-2.7769
663,2.418,-8.322,-2.8729
664,2.2931,-8.1281,-2.8699
665,2.1139,-8.011,-2.7769
666,1.97,-7.958,-2.631
667,1.7831,-7.91,-2.418
668,1.62,-7.934,-2.1829
669,1.551,-7.9699,-1.965
670,1.558,-8.006,-1.735
671,1.541,-8.032,-1.4959
672,1.613,-8.051,-1.312
673,1.64,-8.0419,-1.1629
674,1.5731,-8.085,-1.048
675,1.6039,-8.145,-0.96705
676,1.6421,-8.2451,-0.91395
677,1.6541,-8.353,-0.82305
678,1.659,-8.427,-0.80895
679,1.903,-8.5039,-0.747
680,2.0899,-8.5451,-0.756
681,2.1709,-8.5691,-0.816
682,2.255,-8.5489,-0.79005
683,2.391,-8.561,-0.77805
684,2.4821,-8.6021,-0.79005
685,2.583,-8.621,-0.81105
686,2.676,-8.652,-0.85695
687,2.798,-8.696,-0.852
688,2.782,-8.7461,-0.828
689,2.9089,-8.8249,-0.78705
690,3.0829,-8.82,-0.82095
691,3.201,-8.808,-0.888
692,3.438,-8.818,-0.98805
693,3.6911,-8.813,-1.072
694,3.984,-8.942,-1.197
695,4.3361,-9.045,-1.3211
696,4.7089,-9.215,-1.3789
697,5.0899,-9.2989,-1.448
698,5.427,-9.2561,-1.484
699,5.8661,-9.1961,-1.51
700,6.3229,-9.258,-1.419
701,6.644,-9.17,-1.393
702,6.811,-9.0641,-1.331
703,6.768,-8.9801,-1.29
704,6.672,-8.894,-1.2229
705,6.526,-8.8511,-1.185
706,6.34,-8.827,-1.113
707,6.17,-8.782,-1.096
708,6.012,-8.8781,-1.017
709,5.849,-8.9231,-1.024
710,5.796,-8.904,-1.067
711,5.6981,-8.9111,-1.1681
712,5.82,-8.913,-1.374
713,5.918,-8.9951,-1.699
714,5.901,-9.201,-2.1139
715,5.636,-9.689,-2.559
716,5.49,-10.333,-2.889
717,5.4611,-11.119,-3.124
718,5.4319,-11.897,-3.404
719,5.142,-12.689,-3.804
720,4.4771,-13.463,-4.295
721,3.6439,-14.135,-4.843
722,2.947,-14.492,-5.1761
723,2.387,-14.511,-5.229
724,2.106,-14.562,-4.889
725,1.934,-14.571,-4.345
726,1.776,-14.49,-3.629
727,1.6039,-14.463,-2.892
728,1.276,-14.435,-2.2639
729,1.0459,-14.435,-1.6661
730,0.9,-14.269,-1.0391
731,0.828,-13.98,-0.51705
732,0.76995,-13.609,-0.045
733,0.579,-13.173,0.423
734,0.459,-12.634,0.909
735,0.46905,-11.913,1.371
736,0.459,-11.102,1.676
737,0.651,-10.316,1.917
738,0.924,-9.6371,2.1469
739,1.1749,-9.112,2.315
740,1.434,-8.801,2.2811
741,1.857,-8.691,2.138
742,2.2811,-8.82,1.7261
743,2.664,-9.0521,1.173
744,2.899,-9.244,0.56505
745,3.0191,-9.419,0.07905
746,2.968,-9.536,-0.30795
747,2.7889,-9.6199,-0.615
748,2.463,-9.699,-0.81105
749,2.0831,-9.833,-0.9
750,1.716,-9.96,-0.91395
751,1.458,-10.06,-0.80595
752,1.3571,-10.111,-0.58095
753,1.331,-10.12,-0.28695
754,1.108,-10.204,-0.033
755,0.95505,-10.293,0.34395
756,0.65295,-10.415,0.73005
757,0.39195,-10.503,1.084
758,0.28695,-10.429,1.4
759,0.23205,-10.388,1.632
760,0.30105,-10.302,1.8671
761,0.29595,-10.221,2.0149
762,0.387,-10.156,2.15
763,0.49305,-10.099,2.1401
764,0.6,-9.938,2.0951
765,0.672,-9.8711,2.0059
766,0.84,-9.749,1.834
767,1.084,-9.5411,1.719
768,1.343,-9.3851,1.613
769,1.522,-9.218,1.522
770,1.5611,-9.0671,1.3211
771,1.676,-8.8369,1.079
772,1.716,-8.6929,0.85905
773,1.599,-8.6021,0.624
774,1.4861,-8.5811,0.42795
775,1.441,-8.5399,0.153
776,1.3691,-8.5519,-0.16695
777,1.2731,-8.576,-0.447
778,1.3211,-8.583,-0.67005
779,1.29,-8.638,-0.864
780,1.233,-8.729,-0.981
781,1.197,-8.775,-1.024
782,1.12,-8.9231,-0.97905
